,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_1,Q1_2,Q1_3,Q1_4,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q8,Q43_1,Q43_2,Q43_3,Q9_1,Q9_2,Q9_3,Q9_4,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q12,Q13_1,Q13_2,Q13_3,Q13_4,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q18_1,Q18_2,Q18_3,Q18_4,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q21,Q22,Q23,Q24,Q25
122,27/9/2020 00:16,27/9/2020 00:23,0,14.0.153.42,100,414,1,27/9/2020 00:23,R_24cHkIr1TNmCf1m,,,,,22.27949524,114.1459961,anonymous,EN,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,3,1,2,1,2,2,3,2,3,2,2,4,4,3,3,3,1,2,2,1,1,1,2,3,1,4,4,5,1,1,1,3,4,1,3,1,3,4,1,1,2,,,,,1,1,1,1,2,4,3,2,2,3,2,5,2,2,2,20,1,3,1
123,25/9/2020 02:57,25/9/2020 02:57,0,103.247.140.162,4,10,0,2/10/2020 02:58,R_2PzEBNXXaNOw1hp,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,25/9/2020 02:59,25/9/2020 02:59,8,103.247.140.162,4,14,0,2/10/2020 03:00,R_5AWiGWrIm1k8He1,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,25/9/2020 05:55,25/9/2020 05:55,0,202.77.31.158,4,2,0,2/10/2020 05:55,R_z7PMfBv6LJW2iit,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,25/9/2020 03:43,25/9/2020 06:16,0,219.76.26.29,82,9184,0,2/10/2020 06:16,R_2bJMTRyQ2EGuPwc,,,,,,,anonymous,EN,2,2,2,3,3,2,3,3,3,3,2,3,1,1,3,3,2,3,2,2,2,3,3,2,2,3,3,3,1,4,4,2,2,3,2,,,,1,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,3,3,3,3,3,3,,,,,
127,25/9/2020 07:23,25/9/2020 07:24,0,58.153.18.251,4,24,0,2/10/2020 07:24,R_1JJCUrCM5tSMg9j,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,26/9/2020 06:03,26/9/2020 06:03,0,14.0.155.209,4,7,0,3/10/2020 06:03,R_08mVT7WcT2aw3y9,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,5/10/2020 10:36,5/10/2020 10:38,0,14.198.147.78,100,143,1,5/10/2020 10:38,R_3Eb4LOQ8oED8or8,,,,,22.27949524,114.1459961,anonymous,EN,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,3,2,4,3,3,3,3,2,,,,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,2,21,2,3,1
130,29/9/2020 04:48,29/9/2020 04:48,0,218.103.166.183,4,3,0,6/10/2020 04:48,R_1rJPtTrgeGIlrcI,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,29/9/2020 04:51,29/9/2020 05:07,0,182.239.121.150,36,923,0,6/10/2020 05:07,R_2QL1FbL4uGbtgpe,,,,,,,anonymous,EN,2,2,1,3,4,1,3,2,3,2,3,2,1,1,3,3,2,3,4,2,2,2,4,1,1,3,4,2,2,4,3,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,29/9/2020 09:42,29/9/2020 09:43,0,221.124.27.104,4,21,0,6/10/2020 09:43,R_3HnqXou017NOHlK,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,7/10/2020 07:32,7/10/2020 07:39,0,190.2.131.208,100,409,1,7/10/2020 07:39,R_3j8aX6znBH4ST9Z,,,,,51.99339294,4.215805054,anonymous,EN,2,2,3,3,3,2,2,2,3,3,3,4,3,3,3,3,3,2,3,2,2,3,3,2,2,2,3,4,2,4,3,3,3,3,1,4,4,1,2,2,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,2,21,8,3,1
